width,angular_index,wave_number,q,k_width,k_radius,k_over_screening_momentum,gravitational_curvature_proxy_over_k_squared,screening_mass_over_chemical,local_estimate_window,chemical_profile_maximum_relative_difference,wall_tension_coefficient,cloud_coefficient,local_total_stiffness,destabilizing_cloud_over_wall_tension
0.05,56,8.30849817166208,4.37046614104349,0.41542490858310405,56.49778756730215,0.17092868425629656,0.007404500952693419,0.2247158639920782,False,0.037483218704683297,0.00013563018379609737,-0.0005291637112133038,-0.027166068761153187,3.901518794731073
0.05,57,8.455562653802971,4.447825529764193,0.4227781326901486,57.4978260458602,0.1739542055856402,0.007149173333635027,0.2247158639920782,False,0.03736623783028015,0.00013563018379609737,-0.0005212782085997888,-0.02757249935123279,3.8433790621670463
0.05,58,8.602626942476274,4.525184816716378,0.43013134712381373,58.49786320883866,0.17697972293482284,0.006906828474867738,0.2247158639920782,False,0.0372538622675197,0.00013563018379609737,-0.0005136110992231901,-0.027972549580266248,3.786849540772861
0.05,59,8.749691047437363,4.602544007031604,0.4374845523718682,59.49789912257407,0.1800052365045394,0.0066766008590388145,0.2247158639920782,False,0.037145838667959175,0.00013563018379609737,-0.0005061539408698535,-0.028366221886701914,3.731867986190973
0.05,60,8.896754977796574,4.679903105502119,0.44483774888982874,60.497933849016704,0.18303074648221457,0.006457695912840818,0.2247158639920782,False,0.03704187829543015,0.00013563018379609737,-0.0004988986935635206,-0.028753519587992424,3.678375119756167
0.05,61,9.043818742071647,4.757262116608459,0.4521909371035824,61.497967446087195,0.1860562530430817,0.0062493831414588575,0.2247158639920782,False,0.03694184746579088,0.00013563018379609737,-0.0004918376978307176,-0.029134446757762417,3.626314468246483
0.05,62,9.190882348235144,4.834621044544377,0.4595441174117572,62.49799996799898,0.1890817563511584,0.006050990025856989,0.2247158639920782,False,0.036845559257607796,0.00013563018379609737,-0.00048496365418583586,-0.02950900811726468,3.575632212626923
0.05,63,9.337945803757378,4.911979893239437,0.46689729018786896,63.49803146555017,0.19210725656012953,0.005861896587548959,0.2247158639920782,False,0.036752615723698145,0.00013563018379609737,-0.00047826960377652625,-0.029877208939469917,3.5262770453481314
0.05,64,9.485009115645353,4.989338666379484,0.47425045578226765,64.4980619863884,0.19513275381414846,0.005681530538701299,0.2247158639920782,False,0.0366630478056289,0.00013563018379609737,-0.0004717489101304272,-0.030239054964334173,3.4782000357652048
0.05,65,9.632072290478128,5.066697367425263,0.48160361452390643,65.49809157525127,0.19815824824856457,0.005509362946619439,0.2247158639920782,False,0.03657663218734686,0.00013563018379609737,-0.0004653952419452711,-0.03059455232396098,3.431354503249316
0.05,66,9.779135334439,5.144055999629331,0.48895676672195,66.4981202741852,0.20118373999058525,0.005344904351197965,0.2247158639920782,False,0.036493118010825776,0.00013563018379609737,-0.00045920255686589175,-0.030943707476527485,3.3856958975757494
0.05,67,9.926198253344827,5.221414566051495,0.4963099126672414,67.49814812274482,0.20420922915987938,0.005187701282045083,0.2247158639920782,False,0.03641240863018391,0.00013563018379609737,-0.00045316508619347635,-0.031286527147977056,3.3411816861853705
0.05,68,10.07326105267277,5.298773069572868,0.5036630526336385,68.49817515817483,0.20723471586912715,0.005037333128942328,0.2247158639920782,False,0.03633438776093845,0.00013563018379609737,-0.000447277320474444,-0.03162301828059694,3.297771247931568
0.05,69,10.220323737584739,5.376131512908739,0.511016186879237,69.49820141557622,0.2102602002245233,0.00489340932525826,0.2247158639920782,False,0.03625892238494233,0.00013563018379609737,-0.00044153399591853886,-0.03195318798770313,3.25542577294099
0.05,70,10.367386312949746,5.453489898620322,0.5183693156474873,70.49822692805827,0.21328568232623682,0.004755566809053802,0.2247158639920782,False,0.036185865285365604,0.00013563018379609737,-0.0004359300815980109,-0.03227704351374373,3.2141081682332304
0.05,71,10.514448783364399,5.530848229125542,0.5257224391682199,71.49825172687791,0.21631116226883257,0.00462346773102453,0.2247158639920782,False,0.036115057258101047,0.00013563018379609737,-0.00043046076738208157,-0.03259459219921175,3.173782968761764
0.05,72,10.661511153171682,5.608206506708911,0.5330755576585842,72.49827584156743,0.21933664014165774,0.004496797382229337,0.2247158639920782,False,0.03604647796337268,0.00013563018379609737,-0.0004251214525632295,-0.032905841449828006,3.134416253555663
0.05,73,10.808573426478212,5.685564733530605,0.5404286713239106,73.49829930005184,0.22236211602919667,0.004375262317844761,0.2247158639920782,False,0.035980106319641436,0.00013563018379609737,-0.00041990773513412416,-0.03321079870951602,3.0959755666585376
0.05,74,10.955635607170104,5.762922911634815,0.5477817803585052,74.4983221287567,0.2253875900113975,0.004258588656035567,0.2247158639920782,False,0.0359155323237752,0.00013563018379609737,-0.00041481540167629565,-0.033509471436745264,3.0584298425777963
0.05,75,11.102697698927573,5.840281042957419,0.5551348849463786,75.49834435270749,0.2284130621639724,0.004146520533508316,0.2247158639920782,False,0.03585311814175107,0.00013563018379609737,-0.00040984041782381344,-0.03380186708386638,3.0217493359734444
0.05,76,11.2497597052384,5.917639129333073,0.56248798526192,76.49836599562111,0.23143853255867458,0.0040388187014691376,0.2247158639920782,False,0.03579228608804308,0.00013563018379609737,-0.0004049789192673575,-0.03408799307910499,2.98590555533119
0.05,77,11.396821629410331,5.994997172501728,0.5698410814705166,77.49838707999025,0.2344640012635535,0.003935259247585315,0.2247158639920782,False,0.035733442911298985,0.00013563018379609737,-0.0004002272032660937,-0.03436785681091691,2.9508712003795856
0.05,78,11.543883474582568,6.07235517411468,0.5771941737291284,78.49840762716146,0.2374894683431912,0.0038356324311907496,0.2247158639920782,False,0.03567617138476509,0.00013563018379609737,-0.0003955817206366999,-0.03464146561444188,2.916620103025197
0.05,79,11.690945243736348,6.149713135740129,0.5845472621868174,79.49842765740716,0.24051493385891992,0.003739741620410981,0.2247158639920782,False,0.035620418375622576,0.00013563018379609737,-0.0003910390681907368,-0.03490882675982096,2.8831271715934115
0.05,80,11.83800693970477,6.2270710588683515,0.5919003469852385,80.49844718999243,0.24354039786902432,0.003647402321141574,0.2247158639920782,False,0.03556629080046736,0.00013563018379609737,-0.00038659598159330403,-0.03516994744216911,2.8503683381753846
0.1,10,1.5423659531913994,0.8113208953349025,0.15423659531913994,10.488088481701515,0.03173071445329278,0.2148651549181582,0.2247158639920782,False,0.0729237425122351,0.00013563018379609737,-0.001405452500516061,-0.0030207710821625435,10.362387347561064
0.1,11,1.689577248981773,0.8887575115004279,0.1689577248981773,11.489125293076057,0.03475925614364732,0.17905429576513185,0.2247158639920782,False,0.0729237425122351,0.00013563018379609737,-0.0013696281970038376,-0.003522658688222788,10.09825511305727
0.1,12,1.8367641171759996,0.9661812781738234,0.18367641171759996,12.489995996796797,0.03778729529108944,0.15150748103203462,0.2247158639920782,False,0.0729237425122351,0.00013563018379609737,-0.0013342603845318142,-0.00404382161147863,9.837488582465566
0.1,13,1.9839319945929474,1.0435950552501372,0.19839319945929476,13.490737563232042,0.040814943745953174,0.1298635551703154,0.2247158639920782,False,0.07040683331271758,0.00013563018379609737,-0.0012995348130416505,-0.004581112511303865,9.581457288263612
0.1,14,2.1310848156160938,1.1210009123079403,0.2131084815616094,14.491376746189436,0.04384228244933969,0.11254841448094002,0.2247158639920782,False,0.06654220819074008,0.00013563018379609737,-0.0012655890534214466,-0.00513173362070336,9.331175539244995
0.1,15,2.278225497769069,1.1984003840335238,0.2278225497769069,15.491933384829668,0.04686937142274326,0.09847986267082248,0.2247158639920782,False,0.06330405023545105,0.00013563018379609737,-0.0012325218324657438,-0.005693209249150416,9.08737124708673
0.1,16,2.42535625036333,1.2757946325768592,0.242535625036333,16.492422502470642,0.04989625611778373,0.08689399647425515,0.2247158639920782,False,0.06056066825875639,0.00013563018379609737,-0.001200400786007665,-0.0062633564835974575,8.850543090115648
0.1,17,2.5724787771376323,1.3531845541447454,0.25724787771376323,17.4928556845359,0.05292297158505844,0.07723910797711571,0.2247158639920782,False,0.058213316886471134,0.00013563018379609737,-0.0011692688481051863,-0.006840255866751323,8.621007620715403
0.1,18,2.7195944130745486,1.430570850969524,0.27195944130745486,18.49324200890693,0.05594954528883468,0.06910867555847192,0.2247158639920782,False,0.056186989099060725,0.00013563018379609737,-0.0011391494819283665,-0.007422223182552684,8.39893783260614
0.1,19,2.86670421906146,1.507954081102998,0.286670421906146,19.493588689617926,0.05897599905448697,0.062197808002624734,0.2247158639920782,False,0.054423697350799216,0.00013563018379609737,-0.001110050938426805,-0.00800778301815893,8.184394559957425
0.1,20,3.0138090488116465,1.5853346936185018,0.30138090488116465,20.493901531919196,0.06200235044524811,0.05627420724047001,0.2247158639920782,False,0.05287814904581567,0.00013563018379609737,-0.0010819697063827085,-0.00859564445256005,7.977351914595291
0.1,21,3.1609095970889234,1.6627130539782013,0.31609095970889234,21.494185260204677,0.06502861375432276,0.051158370218609084,0.2247158639920782,False,0.0515144912274913,0.00013563018379609737,-0.0010548932947712817,-0.009184679006715728,7.777717800317802
0.1,22,3.3080064350594096,1.7400894626289556,0.33080064350594096,22.494443758403985,0.06805480073217066,0.046709816286556134,0.2247158639920782,False,0.050303887845884465,0.00013563018379609737,-0.0010288024669844575,-0.00977390084976882,7.585350385804463
0.1,23,3.4551000366090383,1.8174641688459507,0.34551000366090384,23.49468024894146,0.07108092112793025,0.04281733159600979,0.2247158639920782,False,0.04922347440278463,0.00013563018379609737,-0.001003673027192238,-0.010362449168569843,7.400071275440664
0.1,24,3.602190798210556,1.894837381183209,0.3602190798210556,24.49489742783178,0.07410698309813762,0.039391945068329,0.2247158639920782,False,0.04825400405351643,0.00013563018379609737,-0.0009794772422075885,-0.010949572557242533,7.221675992713445
0.1,25,3.7492790541123417,1.9722092754632672,0.3749279054112342,25.495097567963924,0.07713299351920222,0.03636179544768831,0.2247158639920782,False,0.047380307576898706,0.00013563018379609737,-0.0009561849676917056,-0.011534615258048128,7.0499422837117685
0.1,26,3.896365088085815,2.0495800009565897,0.3896365088085815,26.49528259898354,0.08015895822908352,0.033668329118229916,0.2247158639920782,False,0.04658923645373925,0.00013563018379609737,-0.0009337645352358669,-0.012117005075923839,6.8846366575722
0.1,27,4.043449142608094,2.1269496852118635,0.40434491426080943,27.495454169735037,0.08318488221620347,0.03126344846692778,0.2247158639920782,False,0.04587038021154621,0.00013563018379609737,-0.0009121834465571261,-0.012696242790816128,6.725519504776881
0.1,28,4.190531426110296,2.204318437868776,0.41905314261102966,28.495613697550013,0.08621076976856407,0.029107348572656896,0.2247158639920782,False,0.04521437434357911,0.00013563018379609737,-0.0008914089124947269,-0.013271892900157598,6.5723490711687464
0.1,29,4.337612118750772,2.2816863536948717,0.4337612118750772,29.495762407505246,0.0892366245925186,0.027166858667813112,0.2247158639920782,False,0.044613884134262594,0.00013563018379609737,-0.0008714082674412025,-0.013843575535710237,6.424884513547909
0.1,30,4.484691377052031,2.359053515024686,0.44846913770520314,30.49590136395381,0.09226244990816612,0.02541415810859936,0.2247158639920782,False,0.04406229754165669,0.00013563018379609737,-0.000852149284053627,-0.014410959412618999,6.282888220034594
0.1,31,4.631769337654006,2.436419993734047,0.46317693376540064,31.49603149604724,0.09528824852656624,0.023825773226811897,0.2247158639920782,False,0.04355408030711605,0.00013563018379609737,-0.0008336004083581036,-0.014973755682645118,6.1461275434922005
0.1,32,4.778846120374094,2.5137858528497343,0.47788461203740945,32.49615361854384,0.09831402291269273,0.02238178697064148,0.2247158639920782,False,0.04308457566311408,0.00013563018379609737,-0.000815730931503366,-0.015531712577397829,6.014376067864901
0.1,33,4.92592183071889,2.5911511478707068,0.492592183071889,33.49626844888845,0.10133977523710674,0.0210652112664861,0.2247158639920782,False,0.04264955273244331,0.00013563018379609737,-0.000798511111282856,-0.016084610740487525,5.8874145041587145
0.1,34,5.072996561958924,2.6685159278594655,0.5072996561958923,34.49637662132068,0.10436550741863991,0.019861484908401176,0.2247158639920782,False,0.0422456100483225,0.00013563018379609737,-0.0007819122539988527,-0.016632259159629733,5.765031294024918
0.1,35,5.220070396852603,2.7458802363488855,0.5220070396852603,35.4964786985977,0.10739122115986054,0.018758069080156665,0.2247158639920782,False,0.04186943445281399,0.00013563018379609737,-0.0007659067651788938,-0.017174491620724992,5.647022983691717
0.1,36,5.3671434090866645,2.823244112099929,0.5367143409086664,36.49657518178932,0.11041691797670769,0.0177441194001482,0.2247158639920782,False,0.04151862264540662,0.00013563018379609737,-0.0007504681759842895,-0.01771116361580173,5.533194418673961
0.1,37,5.514215664486081,2.9006075897380867,0.5514215664486082,37.49666651850535,0.1134425992233823,0.016810218379087763,0.2247158639920782,False,0.04119043668888722,0.00013563018379609737,-0.0007355711507994397,-0.018242149645473608,5.423358799729099
0.1,38,5.66128722203534,2.97797070029059,0.566128722203534,38.49675310984031,0.1164682661133577,0.015948155898108912,0.2247158639920782,False,0.040883139283710124,0.00013563018379609737,-0.0007211914803986611,-0.01876734086429497,5.317337632476265
0.1,39,5.808358134744558,3.0553334716420117,0.5808358134744558,39.496835316262995,0.11949391973719792,0.015150748103203465,0.2247158639920782,False,0.04059463746365999,0.00013563018379609737,-0.0007073060642052483,-0.019286643024184157,5.2149605965925145
0.1,40,5.955428450387232,3.132695928922339,0.5955428450387232,40.496913462633174,0.12251956107773536,0.014411687220120364,0.2247158639920782,False,0.04032335948462362,0.00013563018379609737,-0.0006938928844455733,-0.01979997467701429,5.1160653552512505
0.1,41,6.1024982121313025,3.2100580948389275,0.6102498212131303,41.49698784249286,0.1255451910230534,0.013725416400114635,0.2247158639920782,False,0.04006777364706848,0.00013563018379609737,-0.0006809309744267221,-0.02030726560263702,5.020497321233559
0.1,42,6.249567459081112,3.2874199899615837,0.6249567459081112,42.49705872175156,0.12857081037763604,0.013087024939644185,0.2247158639920782,False,0.03982675989676221,0.00013563018379609737,-0.0006684003827032136,-0.02080845543309369,4.928109392729778
0.1,43,6.396636226744572,3.3647816329683087,0.6396636226744573,43.497126341863094,0.13159641987197881,0.012492160169660359,0.2247158639920782,False,0.039598980050561616,0.00013563018379609737,-0.0006562821345254315,-0.021303492447662203,4.8387616690991715
0.1,44,6.54370454743735,3.442143040857904,0.654370454743735,44.49719092257398,0.1346220201709039,0.01193695305100879,0.2247158639920782,False,0.03938332376929965,0.00013563018379609737,-0.0006445581916622797,-0.02179233251676127,4.752321154642764
0.1,45,6.6907724506337205,3.5195042291345358,0.6690772450633721,45.4972526643093,0.1376476118807784,0.01141795509226928,0.2247158639920782,False,0.0391792152511089,0.00013563018379609737,-0.000633211411449328,-0.022274938175652837,4.668661456665725
0.1,46,6.837839963272159,3.5968652119684767,0.6837839963272159,46.49731175025068,0.14067319555580082,0.010932084662811009,0.2247158639920782,False,0.038985404063085816,0.00013563018379609737,-0.0006222255057200366,-0.022751277811409096,4.587662482677699
0.1,47,6.984907110022304,3.6742260023365394,0.6984907110022305,47.49736834815167,0.14369877170349363,0.010476581135193886,0.2247158639920782,False,0.038801291227924084,0.00013563018379609737,-0.0006115850001224343,-0.023221324948793597,4.5092101404350675
0.1,48,7.131973913518906,3.751586612145137,0.7131973913518906,48.49742261192856,0.1467243407895159,0.010048965578655358,0.2247158639920782,False,0.03862614599957703,0.00013563018379609737,-0.0006012751941994836,-0.023685057622594388,4.43319604361389
0.1,49,7.279040394567401,3.8289470523384197,0.7279040394567402,49.49747468305833,0.1497499032418928,0.009647006955509144,0.2247158639920782,False,0.03845931220804799,0.00013563018379609737,-0.0005912821225123283,-0.024142457825578847,4.359517225171982
0.1,50,7.426106572325057,3.9063073329935625,0.7426106572325057,50.49752469181039,0.15277545945474205,0.009268692957253882,0.2247158639920782,False,0.038300303775190336,0.00013563018379609737,-0.000581592517006865,-0.024593511022652628,4.288075859878026
0.1,51,7.573172464461019,3.9836674634049527,0.757317246446102,51.49757275833493,0.1558010097915666,0.008912204766590272,0.2247158639920782,False,0.03814859052237285,0.00013563018379609737,-0.0005721937707616721,-0.025038205723025612,4.218778997025413
0.1,52,7.720238087298052,4.06102745215875,0.7720238087298052,52.49761899362675,0.1588265545881707,0.008575895152756677,0.2247158639920782,False,0.038003592762904215,0.00013563018379609737,-0.0005630739032061507,-0.025476533103246258,4.151538303985935
0.1,53,7.867303455938386,4.138387307199084,0.7867303455938387,53.49766350038102,0.16185209415524876,0.00825826940635828,0.2247158639920782,False,0.03786487725488863,0.00013563018379609737,-0.0005542215268591608,-0.02590848667488079,4.086269820974083
0.1,54,8.014368584375713,4.215747035886967,0.8014368584375714,54.49770637375485,0.16487762878068962,0.007957968700672526,0.2247158639920782,False,0.0377322932245745,0.00013563018379609737,-0.0005456258156084488,-0.02633406199140752,4.0228937271715814
0.1,55,8.161433485595063,4.2931066450528315,0.8161433485595064,55.49774770204643,0.16790315873163106,0.007673755532791365,0.2247158639920782,False,0.037605015666905106,0.00013563018379609737,-0.0005372764745280562,-0.026753256389585495,3.961334118191439
0.1,56,8.30849817166208,4.37046614104349,0.8308498171662081,56.49778756730215,0.17092868425629656,0.007404500952693419,0.2247158639920782,False,0.037483218704683297,0.00013563018379609737,-0.0005291637112133038,-0.027166068761153187,3.901518794731073
0.1,57,8.455562653802971,4.447825529764193,0.8455562653802972,57.4978260458602,0.1739542055856402,0.007149173333635027,0.2247158639920782,False,0.03736623783028015,0.00013563018379609737,-0.0005212782085997888,-0.02757249935123279,3.8433790621670463
0.1,58,8.602626942476274,4.525184816716378,0.8602626942476275,58.49786320883866,0.17697972293482284,0.006906828474867738,0.2247158639920782,False,0.0372538622675197,0.00013563018379609737,-0.0005136110992231901,-0.027972549580266248,3.786849540772861
0.1,59,8.749691047437363,4.602544007031604,0.8749691047437363,59.49789912257407,0.1800052365045394,0.0066766008590388145,0.2247158639920782,False,0.037145838667959175,0.00013563018379609737,-0.0005061539408698535,-0.028366221886701914,3.731867986190973
0.1,60,8.896754977796574,4.679903105502119,0.8896754977796575,60.497933849016704,0.18303074648221457,0.006457695912840818,0.2247158639920782,False,0.03704187829543015,0.00013563018379609737,-0.0004988986935635206,-0.028753519587992424,3.678375119756167
0.1,61,9.043818742071647,4.757262116608459,0.9043818742071648,61.497967446087195,0.1860562530430817,0.0062493831414588575,0.2247158639920782,False,0.03694184746579088,0.00013563018379609737,-0.0004918376978307176,-0.029134446757762417,3.626314468246483
0.1,62,9.190882348235144,4.834621044544377,0.9190882348235144,62.49799996799898,0.1890817563511584,0.006050990025856989,0.2247158639920782,False,0.036845559257607796,0.00013563018379609737,-0.00048496365418583586,-0.02950900811726468,3.575632212626923
0.1,63,9.337945803757378,4.911979893239437,0.9337945803757379,63.49803146555017,0.19210725656012953,0.005861896587548959,0.2247158639920782,False,0.036752615723698145,0.00013563018379609737,-0.00047826960377652625,-0.029877208939469917,3.5262770453481314
0.1,64,9.485009115645353,4.989338666379484,0.9485009115645353,64.4980619863884,0.19513275381414846,0.005681530538701299,0.2247158639920782,False,0.0366630478056289,0.00013563018379609737,-0.0004717489101304272,-0.030239054964334173,3.4782000357652048
0.1,65,9.632072290478128,5.066697367425263,0.9632072290478129,65.49809157525127,0.19815824824856457,0.005509362946619439,0.2247158639920782,False,0.03657663218734686,0.00013563018379609737,-0.0004653952419452711,-0.03059455232396098,3.431354503249316
0.1,66,9.779135334439,5.144055999629331,0.9779135334439,66.4981202741852,0.20118373999058525,0.005344904351197965,0.2247158639920782,False,0.036493118010825776,0.00013563018379609737,-0.00045920255686589175,-0.030943707476527485,3.3856958975757494
0.1,67,9.926198253344827,5.221414566051495,0.9926198253344828,67.49814812274482,0.20420922915987938,0.005187701282045083,0.2247158639920782,False,0.03641240863018391,0.00013563018379609737,-0.00045316508619347635,-0.031286527147977056,3.3411816861853705
0.1,68,10.07326105267277,5.298773069572868,1.007326105267277,68.49817515817483,0.20723471586912715,0.005037333128942328,0.2247158639920782,False,0.03633438776093845,0.00013563018379609737,-0.000447277320474444,-0.03162301828059694,3.297771247931568
0.1,69,10.220323737584739,5.376131512908739,1.022032373758474,69.49820141557622,0.2102602002245233,0.00489340932525826,0.2247158639920782,False,0.03625892238494233,0.00013563018379609737,-0.00044153399591853886,-0.03195318798770313,3.25542577294099
0.1,70,10.367386312949746,5.453489898620322,1.0367386312949747,70.49822692805827,0.21328568232623682,0.004755566809053802,0.2247158639920782,False,0.036185865285365604,0.00013563018379609737,-0.0004359300815980109,-0.03227704351374373,3.2141081682332304
0.1,71,10.514448783364399,5.530848229125542,1.0514448783364398,71.49825172687791,0.21631116226883257,0.00462346773102453,0.2247158639920782,False,0.036115057258101047,0.00013563018379609737,-0.00043046076738208157,-0.03259459219921175,3.173782968761764
0.1,72,10.661511153171682,5.608206506708911,1.0661511153171683,72.49827584156743,0.21933664014165774,0.004496797382229337,0.2247158639920782,False,0.03604647796337268,0.00013563018379609737,-0.0004251214525632295,-0.032905841449828006,3.134416253555663
0.1,73,10.808573426478212,5.685564733530605,1.0808573426478212,73.49829930005184,0.22236211602919667,0.004375262317844761,0.2247158639920782,False,0.035980106319641436,0.00013563018379609737,-0.00041990773513412416,-0.03321079870951602,3.0959755666585376
0.1,74,10.955635607170104,5.762922911634815,1.0955635607170104,74.4983221287567,0.2253875900113975,0.004258588656035567,0.2247158639920782,False,0.0359155323237752,0.00013563018379609737,-0.00041481540167629565,-0.033509471436745264,3.0584298425777963
0.1,75,11.102697698927573,5.840281042957419,1.1102697698927573,75.49834435270749,0.2284130621639724,0.004146520533508316,0.2247158639920782,False,0.03585311814175107,0.00013563018379609737,-0.00040984041782381344,-0.03380186708386638,3.0217493359734444
0.1,76,11.2497597052384,5.917639129333073,1.12497597052384,76.49836599562111,0.23143853255867458,0.0040388187014691376,0.2247158639920782,False,0.03579228608804308,0.00013563018379609737,-0.0004049789192673575,-0.03408799307910499,2.98590555533119
0.1,77,11.396821629410331,5.994997172501728,1.1396821629410332,77.49838707999025,0.2344640012635535,0.003935259247585315,0.2247158639920782,False,0.035733442911298985,0.00013563018379609737,-0.0004002272032660937,-0.03436785681091691,2.9508712003795856
0.1,78,11.543883474582568,6.07235517411468,1.1543883474582568,78.49840762716146,0.2374894683431912,0.0038356324311907496,0.2247158639920782,False,0.03567617138476509,0.00013563018379609737,-0.0003955817206366999,-0.03464146561444188,2.916620103025197
0.1,79,11.690945243736348,6.149713135740129,1.1690945243736348,79.49842765740716,0.24051493385891992,0.003739741620410981,0.2247158639920782,False,0.035620418375622576,0.00013563018379609737,-0.0003910390681907368,-0.03490882675982096,2.8831271715934115
0.1,80,11.83800693970477,6.2270710588683515,1.183800693970477,80.49844718999243,0.24354039786902432,0.003647402321141574,0.2247158639920782,False,0.03556629080046736,0.00013563018379609737,-0.00038659598159330403,-0.03516994744216911,2.8503683381753846
